person_id,timestamp,event_type,zone,age_group,gender,duration,person_type
159,2025-04-15 20:58:00,enter,four_seat,20s,F,NULL,dine-in
159,2025-04-15 21:23:00,stay,four_seat,20s,F,50,dine-in
159,2025-04-15 21:48:00,exit,four_seat,20s,F,50,dine-in
160,2025-04-15 17:08:00,enter,four_seat,30s,M,NULL,dine-in
160,2025-04-15 17:46:00,stay,four_seat,30s,M,76,dine-in
160,2025-04-15 18:24:00,exit,four_seat,30s,M,76,dine-in
161,2025-04-15 17:31:00,enter,four_seat,20s,F,NULL,dine-in
161,2025-04-15 18:29:00,stay,four_seat,20s,F,116,dine-in
161,2025-04-15 19:27:00,exit,four_seat,20s,F,116,dine-in
162,2025-04-15 20:44:00,enter,NULL,20s,F,6,takeout
162,2025-04-15 20:50:00,exit,NULL,20s,F,6,takeout
163,2025-04-15 11:18:00,enter,four_seat,40s,F,NULL,dine-in
163,2025-04-15 11:32:00,stay,four_seat,40s,F,29,dine-in
163,2025-04-15 11:47:00,exit,four_seat,40s,F,29,dine-in
164,2025-04-15 15:19:00,enter,two_seat,30s,F,NULL,dine-in
164,2025-04-15 15:19:00,wait,two_seat,30s,F,NULL,dine-in
165,2025-04-15 12:02:00,enter,two_seat,teen,F,NULL,dine-in
165,2025-04-15 12:53:00,stay,two_seat,teen,F,103,dine-in
165,2025-04-15 13:45:00,exit,two_seat,teen,F,103,dine-in
166,2025-04-15 12:24:00,enter,two_seat,30s,F,NULL,dine-in
166,2025-04-15 12:24:00,wait,two_seat,30s,F,NULL,dine-in
167,2025-04-15 20:22:00,enter,two_seat,teen,M,NULL,dine-in
167,2025-04-15 20:22:00,wait,two_seat,teen,M,NULL,dine-in
168,2025-04-15 12:51:00,enter,two_seat,20s,F,NULL,dine-in
168,2025-04-15 13:20:00,stay,two_seat,20s,F,58,dine-in
168,2025-04-15 13:49:00,exit,two_seat,20s,F,58,dine-in
169,2025-04-15 19:38:00,enter,two_seat,20s,M,NULL,dine-in
169,2025-04-15 19:38:00,wait,two_seat,20s,M,NULL,dine-in
170,2025-04-15 19:56:00,enter,four_seat,30s,M,NULL,dine-in
170,2025-04-15 20:24:00,stay,four_seat,30s,M,57,dine-in
170,2025-04-15 20:53:00,exit,four_seat,30s,M,57,dine-in
171,2025-04-15 19:23:00,enter,NULL,30s,F,2,takeout
171,2025-04-15 19:25:00,exit,NULL,30s,F,2,takeout
172,2025-04-15 16:57:00,enter,two_seat,20s,M,NULL,dine-in
172,2025-04-15 16:57:00,wait,two_seat,20s,M,NULL,dine-in
173,2025-04-15 16:46:00,enter,four_seat,50s,F,NULL,dine-in
173,2025-04-15 16:46:00,wait,four_seat,50s,F,NULL,dine-in
174,2025-04-15 13:08:00,enter,NULL,50s,F,4,takeout
174,2025-04-15 13:12:00,exit,NULL,50s,F,4,takeout
175,2025-04-15 13:40:00,enter,two_seat,30s,M,NULL,dine-in
175,2025-04-15 13:40:00,wait,two_seat,30s,M,NULL,dine-in
176,2025-04-15 14:16:00,enter,four_seat,teen,F,NULL,dine-in
176,2025-04-15 14:43:00,stay,four_seat,teen,F,54,dine-in
176,2025-04-15 15:10:00,exit,four_seat,teen,F,54,dine-in
177,2025-04-15 17:54:00,enter,NULL,30s,M,2,takeout
177,2025-04-15 17:56:00,exit,NULL,30s,M,2,takeout
178,2025-04-15 18:13:00,enter,four_seat,20s,M,NULL,dine-in
178,2025-04-15 18:13:00,wait,four_seat,20s,M,NULL,dine-in
179,2025-04-15 13:20:00,enter,two_seat,30s,M,NULL,dine-in
179,2025-04-15 13:20:00,wait,two_seat,30s,M,NULL,dine-in
180,2025-04-15 21:59:00,enter,NULL,20s,M,8,takeout
180,2025-04-15 22:07:00,exit,NULL,20s,M,8,takeout
181,2025-04-15 16:56:00,enter,four_seat,teen,M,NULL,dine-in
181,2025-04-15 16:56:00,wait,four_seat,teen,M,NULL,dine-in
182,2025-04-15 12:19:00,enter,NULL,30s,M,5,takeout
182,2025-04-15 12:24:00,exit,NULL,30s,M,5,takeout
183,2025-04-15 13:50:00,enter,four_seat,50s,F,NULL,dine-in
183,2025-04-15 13:50:00,wait,four_seat,50s,F,NULL,dine-in
184,2025-04-15 12:34:00,enter,two_seat,50s,F,NULL,dine-in
184,2025-04-15 12:56:00,stay,two_seat,50s,F,44,dine-in
184,2025-04-15 13:18:00,exit,two_seat,50s,F,44,dine-in
185,2025-04-15 20:34:00,enter,two_seat,30s,M,NULL,dine-in
185,2025-04-15 21:00:00,stay,two_seat,30s,M,52,dine-in
185,2025-04-15 21:26:00,exit,two_seat,30s,M,52,dine-in
186,2025-04-15 13:34:00,enter,two_seat,20s,M,NULL,dine-in
186,2025-04-15 14:01:00,stay,two_seat,20s,M,54,dine-in
186,2025-04-15 14:28:00,exit,two_seat,20s,M,54,dine-in
187,2025-04-15 16:34:00,enter,four_seat,30s,F,NULL,dine-in
187,2025-04-15 16:34:00,wait,four_seat,30s,F,NULL,dine-in
188,2025-04-15 19:33:00,enter,four_seat,teen,M,NULL,dine-in
188,2025-04-15 19:55:00,stay,four_seat,teen,M,44,dine-in
188,2025-04-15 20:17:00,exit,four_seat,teen,M,44,dine-in
189,2025-04-15 14:56:00,enter,two_seat,30s,M,NULL,dine-in
189,2025-04-15 15:53:00,stay,two_seat,30s,M,114,dine-in
189,2025-04-15 16:50:00,exit,two_seat,30s,M,114,dine-in
190,2025-04-15 21:00:00,enter,two_seat,30s,M,NULL,dine-in
190,2025-04-15 21:09:00,stay,two_seat,30s,M,18,dine-in
190,2025-04-15 21:18:00,exit,two_seat,30s,M,18,dine-in
191,2025-04-15 12:09:00,enter,two_seat,50s,F,NULL,dine-in
191,2025-04-15 12:09:00,wait,two_seat,50s,F,NULL,dine-in
192,2025-04-15 20:12:00,enter,two_seat,30s,F,NULL,dine-in
192,2025-04-15 20:25:00,stay,two_seat,30s,F,27,dine-in
192,2025-04-15 20:39:00,exit,two_seat,30s,F,27,dine-in
193,2025-04-15 11:16:00,enter,two_seat,20s,F,NULL,dine-in
193,2025-04-15 11:16:00,wait,two_seat,20s,F,NULL,dine-in
194,2025-04-15 14:26:00,enter,NULL,teen,F,4,takeout
194,2025-04-15 14:30:00,exit,NULL,teen,F,4,takeout
195,2025-04-15 18:16:00,enter,NULL,teen,M,2,takeout
195,2025-04-15 18:18:00,exit,NULL,teen,M,2,takeout
196,2025-04-15 17:54:00,enter,four_seat,30s,M,NULL,dine-in
196,2025-04-15 17:54:00,wait,four_seat,30s,M,NULL,dine-in
197,2025-04-15 10:44:00,enter,two_seat,30s,M,NULL,dine-in
197,2025-04-15 11:07:00,stay,two_seat,30s,M,47,dine-in
197,2025-04-15 11:31:00,exit,two_seat,30s,M,47,dine-in
198,2025-04-15 09:32:00,enter,two_seat,50s,M,NULL,dine-in
198,2025-04-15 10:10:00,stay,two_seat,50s,M,77,dine-in
198,2025-04-15 10:49:00,exit,two_seat,50s,M,77,dine-in
199,2025-04-15 09:29:00,enter,four_seat,20s,M,NULL,dine-in
199,2025-04-15 10:16:00,stay,four_seat,20s,M,94,dine-in
199,2025-04-15 11:03:00,exit,four_seat,20s,M,94,dine-in
200,2025-04-15 17:38:00,enter,four_seat,20s,F,NULL,dine-in
200,2025-04-15 17:38:00,wait,four_seat,20s,F,NULL,dine-in
201,2025-04-15 18:41:00,enter,four_seat,teen,F,NULL,dine-in
201,2025-04-15 18:41:00,wait,four_seat,teen,F,NULL,dine-in
202,2025-04-15 12:06:00,enter,four_seat,50s,F,NULL,dine-in
202,2025-04-15 13:04:00,stay,four_seat,50s,F,116,dine-in
202,2025-04-15 14:02:00,exit,four_seat,50s,F,116,dine-in
203,2025-04-15 11:16:00,enter,two_seat,40s,F,NULL,dine-in
203,2025-04-15 11:16:00,wait,two_seat,40s,F,NULL,dine-in
204,2025-04-15 15:22:00,enter,two_seat,20s,F,NULL,dine-in
204,2025-04-15 16:15:00,stay,two_seat,20s,F,107,dine-in
204,2025-04-15 17:09:00,exit,two_seat,20s,F,107,dine-in
205,2025-04-15 09:38:00,enter,NULL,30s,F,4,takeout
205,2025-04-15 09:42:00,exit,NULL,30s,F,4,takeout
206,2025-04-15 17:52:00,enter,NULL,20s,F,2,takeout
206,2025-04-15 17:54:00,exit,NULL,20s,F,2,takeout
207,2025-04-15 14:59:00,enter,two_seat,20s,M,NULL,dine-in
207,2025-04-15 14:59:00,wait,two_seat,20s,M,NULL,dine-in
208,2025-04-15 20:46:00,enter,two_seat,40s,F,NULL,dine-in
208,2025-04-15 20:46:00,wait,two_seat,40s,F,NULL,dine-in
209,2025-04-15 17:16:00,enter,four_seat,teen,F,NULL,dine-in
209,2025-04-15 17:16:00,wait,four_seat,teen,F,NULL,dine-in
210,2025-04-15 15:02:00,enter,two_seat,20s,M,NULL,dine-in
210,2025-04-15 15:35:00,stay,two_seat,20s,M,66,dine-in
210,2025-04-15 16:08:00,exit,two_seat,20s,M,66,dine-in
211,2025-04-15 15:49:00,enter,two_seat,30s,M,NULL,dine-in
211,2025-04-15 15:49:00,wait,two_seat,30s,M,NULL,dine-in
212,2025-04-15 14:51:00,enter,four_seat,60+,M,NULL,dine-in
212,2025-04-15 14:51:00,wait,four_seat,60+,M,NULL,dine-in
213,2025-04-15 15:45:00,enter,four_seat,50s,M,NULL,dine-in
213,2025-04-15 16:19:00,stay,four_seat,50s,M,69,dine-in
213,2025-04-15 16:54:00,exit,four_seat,50s,M,69,dine-in
214,2025-04-15 18:57:00,enter,four_seat,50s,F,NULL,dine-in
214,2025-04-15 18:57:00,wait,four_seat,50s,F,NULL,dine-in
215,2025-04-15 11:23:00,enter,four_seat,50s,M,NULL,dine-in
215,2025-04-15 11:23:00,wait,four_seat,50s,M,NULL,dine-in
216,2025-04-15 14:30:00,enter,two_seat,20s,M,NULL,dine-in
216,2025-04-15 14:30:00,wait,two_seat,20s,M,NULL,dine-in
217,2025-04-15 10:00:00,enter,four_seat,40s,F,NULL,dine-in
217,2025-04-15 10:00:00,wait,four_seat,40s,F,NULL,dine-in
218,2025-04-15 16:04:00,enter,two_seat,50s,M,NULL,dine-in
218,2025-04-15 16:04:00,wait,two_seat,50s,M,NULL,dine-in
219,2025-04-15 13:24:00,enter,two_seat,20s,F,NULL,dine-in
219,2025-04-15 14:11:00,stay,two_seat,20s,F,94,dine-in
219,2025-04-15 14:58:00,exit,two_seat,20s,F,94,dine-in
220,2025-04-15 12:33:00,enter,two_seat,50s,M,NULL,dine-in
220,2025-04-15 12:33:00,wait,two_seat,50s,M,NULL,dine-in
221,2025-04-15 12:29:00,enter,four_seat,30s,M,NULL,dine-in
221,2025-04-15 13:28:00,stay,four_seat,30s,M,118,dine-in
221,2025-04-15 14:27:00,exit,four_seat,30s,M,118,dine-in
222,2025-04-15 14:05:00,enter,four_seat,30s,M,NULL,dine-in
222,2025-04-15 14:26:00,stay,four_seat,30s,M,43,dine-in
222,2025-04-15 14:48:00,exit,four_seat,30s,M,43,dine-in
223,2025-04-15 13:26:00,enter,two_seat,60+,M,NULL,dine-in
223,2025-04-15 13:26:00,wait,two_seat,60+,M,NULL,dine-in
224,2025-04-15 12:43:00,enter,two_seat,50s,F,NULL,dine-in
224,2025-04-15 12:43:00,wait,two_seat,50s,F,NULL,dine-in
225,2025-04-15 13:00:00,enter,NULL,30s,F,3,takeout
225,2025-04-15 13:03:00,exit,NULL,30s,F,3,takeout
226,2025-04-15 09:27:00,enter,four_seat,30s,F,NULL,dine-in
226,2025-04-15 09:49:00,stay,four_seat,30s,F,44,dine-in
226,2025-04-15 10:11:00,exit,four_seat,30s,F,44,dine-in
227,2025-04-15 13:38:00,enter,two_seat,20s,M,NULL,dine-in
227,2025-04-15 14:14:00,stay,two_seat,20s,M,72,dine-in
227,2025-04-15 14:50:00,exit,two_seat,20s,M,72,dine-in
228,2025-04-15 17:49:00,enter,two_seat,20s,M,NULL,dine-in
228,2025-04-15 17:49:00,wait,two_seat,20s,M,NULL,dine-in
229,2025-04-15 12:55:00,enter,two_seat,20s,F,NULL,dine-in
229,2025-04-15 12:55:00,wait,two_seat,20s,F,NULL,dine-in
230,2025-04-15 17:59:00,enter,two_seat,teen,M,NULL,dine-in
230,2025-04-15 17:59:00,wait,two_seat,teen,M,NULL,dine-in
231,2025-04-15 13:22:00,enter,four_seat,40s,M,NULL,dine-in
231,2025-04-15 13:36:00,stay,four_seat,40s,M,28,dine-in
231,2025-04-15 13:50:00,exit,four_seat,40s,M,28,dine-in
232,2025-04-15 19:03:00,enter,two_seat,teen,F,NULL,dine-in
232,2025-04-15 20:00:00,stay,two_seat,teen,F,115,dine-in
232,2025-04-15 20:58:00,exit,two_seat,teen,F,115,dine-in
233,2025-04-15 10:41:00,enter,four_seat,60+,M,NULL,dine-in
233,2025-04-15 10:49:00,stay,four_seat,60+,M,16,dine-in
233,2025-04-15 10:57:00,exit,four_seat,60+,M,16,dine-in
234,2025-04-15 11:54:00,enter,NULL,20s,F,5,takeout
234,2025-04-15 11:59:00,exit,NULL,20s,F,5,takeout
235,2025-04-15 18:25:00,enter,two_seat,20s,F,NULL,dine-in
235,2025-04-15 18:41:00,stay,two_seat,20s,F,32,dine-in
235,2025-04-15 18:57:00,exit,two_seat,20s,F,32,dine-in
236,2025-04-15 13:13:00,enter,four_seat,30s,M,NULL,dine-in
236,2025-04-15 13:13:00,wait,four_seat,30s,M,NULL,dine-in
237,2025-04-15 14:04:00,enter,two_seat,50s,M,NULL,dine-in
237,2025-04-15 14:04:00,wait,two_seat,50s,M,NULL,dine-in
238,2025-04-16 11:48:00,enter,four_seat,30s,F,NULL,dine-in
238,2025-04-16 12:02:00,stay,four_seat,30s,F,28,dine-in
238,2025-04-16 12:16:00,exit,four_seat,30s,F,28,dine-in
239,2025-04-16 13:53:00,enter,four_seat,20s,M,NULL,dine-in
239,2025-04-16 14:31:00,stay,four_seat,20s,M,77,dine-in
239,2025-04-16 15:10:00,exit,four_seat,20s,M,77,dine-in
240,2025-04-16 10:10:00,enter,two_seat,50s,M,NULL,dine-in
240,2025-04-16 11:03:00,stay,two_seat,50s,M,107,dine-in
240,2025-04-16 11:57:00,exit,two_seat,50s,M,107,dine-in
241,2025-04-16 18:50:00,enter,two_seat,40s,M,NULL,dine-in
241,2025-04-16 18:50:00,wait,two_seat,40s,M,NULL,dine-in
242,2025-04-16 18:30:00,enter,four_seat,20s,M,NULL,dine-in
242,2025-04-16 18:46:00,stay,four_seat,20s,M,32,dine-in
242,2025-04-16 19:02:00,exit,four_seat,20s,M,32,dine-in
243,2025-04-16 09:16:00,enter,four_seat,60+,F,NULL,dine-in
243,2025-04-16 09:44:00,stay,four_seat,60+,F,56,dine-in
243,2025-04-16 10:12:00,exit,four_seat,60+,F,56,dine-in
244,2025-04-16 17:34:00,enter,NULL,20s,M,4,takeout
244,2025-04-16 17:38:00,exit,NULL,20s,M,4,takeout
245,2025-04-16 14:31:00,enter,two_seat,30s,M,NULL,dine-in
245,2025-04-16 15:29:00,stay,two_seat,30s,M,117,dine-in
245,2025-04-16 16:28:00,exit,two_seat,30s,M,117,dine-in
246,2025-04-16 14:10:00,enter,two_seat,60+,F,NULL,dine-in
246,2025-04-16 14:10:00,wait,two_seat,60+,F,NULL,dine-in
247,2025-04-16 11:19:00,enter,NULL,60+,M,2,takeout
247,2025-04-16 11:21:00,exit,NULL,60+,M,2,takeout
248,2025-04-16 13:01:00,enter,two_seat,60+,M,NULL,dine-in
248,2025-04-16 13:01:00,wait,two_seat,60+,M,NULL,dine-in
249,2025-04-16 09:22:00,enter,four_seat,teen,M,NULL,dine-in
249,2025-04-16 09:46:00,stay,four_seat,teen,M,49,dine-in
249,2025-04-16 10:11:00,exit,four_seat,teen,M,49,dine-in
250,2025-04-16 20:02:00,enter,four_seat,20s,F,NULL,dine-in
250,2025-04-16 20:32:00,stay,four_seat,20s,F,60,dine-in
250,2025-04-16 21:02:00,exit,four_seat,20s,F,60,dine-in
251,2025-04-16 16:09:00,enter,two_seat,teen,F,NULL,dine-in
251,2025-04-16 16:09:00,wait,two_seat,teen,F,NULL,dine-in
252,2025-04-16 16:47:00,enter,four_seat,20s,F,NULL,dine-in
252,2025-04-16 16:55:00,stay,four_seat,20s,F,16,dine-in
252,2025-04-16 17:03:00,exit,four_seat,20s,F,16,dine-in
253,2025-04-16 17:03:00,enter,two_seat,60+,M,NULL,dine-in
253,2025-04-16 17:37:00,stay,two_seat,60+,M,68,dine-in
253,2025-04-16 18:11:00,exit,two_seat,60+,M,68,dine-in
254,2025-04-16 16:24:00,enter,two_seat,teen,F,NULL,dine-in
254,2025-04-16 16:46:00,stay,two_seat,teen,F,44,dine-in
254,2025-04-16 17:08:00,exit,two_seat,teen,F,44,dine-in
255,2025-04-16 18:06:00,enter,four_seat,20s,M,NULL,dine-in
255,2025-04-16 18:34:00,stay,four_seat,20s,M,57,dine-in
255,2025-04-16 19:03:00,exit,four_seat,20s,M,57,dine-in
256,2025-04-16 15:05:00,enter,two_seat,60+,F,NULL,dine-in
256,2025-04-16 15:46:00,stay,two_seat,60+,F,82,dine-in
256,2025-04-16 16:27:00,exit,two_seat,60+,F,82,dine-in
257,2025-04-16 18:16:00,enter,two_seat,20s,F,NULL,dine-in
257,2025-04-16 18:16:00,wait,two_seat,20s,F,NULL,dine-in
258,2025-04-16 09:49:00,enter,four_seat,50s,F,NULL,dine-in
258,2025-04-16 10:29:00,stay,four_seat,50s,F,81,dine-in
258,2025-04-16 11:10:00,exit,four_seat,50s,F,81,dine-in
259,2025-04-16 11:24:00,enter,NULL,20s,F,7,takeout
259,2025-04-16 11:31:00,exit,NULL,20s,F,7,takeout
260,2025-04-16 17:08:00,enter,NULL,50s,M,3,takeout
260,2025-04-16 17:11:00,exit,NULL,50s,M,3,takeout
261,2025-04-16 20:14:00,enter,four_seat,60+,F,NULL,dine-in
261,2025-04-16 21:03:00,stay,four_seat,60+,F,99,dine-in
261,2025-04-16 21:53:00,exit,four_seat,60+,F,99,dine-in
262,2025-04-16 14:01:00,enter,NULL,30s,F,7,takeout
262,2025-04-16 14:08:00,exit,NULL,30s,F,7,takeout
263,2025-04-16 13:29:00,enter,two_seat,50s,M,NULL,dine-in
263,2025-04-16 13:41:00,stay,two_seat,50s,M,25,dine-in
263,2025-04-16 13:54:00,exit,two_seat,50s,M,25,dine-in
264,2025-04-16 18:23:00,enter,two_seat,20s,F,NULL,dine-in
264,2025-04-16 18:42:00,stay,two_seat,20s,F,38,dine-in
264,2025-04-16 19:01:00,exit,two_seat,20s,F,38,dine-in
265,2025-04-16 09:56:00,enter,four_seat,50s,F,NULL,dine-in
265,2025-04-16 10:25:00,stay,four_seat,50s,F,59,dine-in
265,2025-04-16 10:55:00,exit,four_seat,50s,F,59,dine-in
266,2025-04-16 19:48:00,enter,four_seat,30s,F,NULL,dine-in
266,2025-04-16 20:40:00,stay,four_seat,30s,F,104,dine-in
266,2025-04-16 21:32:00,exit,four_seat,30s,F,104,dine-in
267,2025-04-16 13:34:00,enter,four_seat,60+,M,NULL,dine-in
267,2025-04-16 14:12:00,stay,four_seat,60+,M,77,dine-in
267,2025-04-16 14:51:00,exit,four_seat,60+,M,77,dine-in
268,2025-04-16 13:27:00,enter,four_seat,40s,M,NULL,dine-in
268,2025-04-16 14:25:00,stay,four_seat,40s,M,116,dine-in
268,2025-04-16 15:23:00,exit,four_seat,40s,M,116,dine-in
269,2025-04-16 16:15:00,enter,four_seat,20s,F,NULL,dine-in
269,2025-04-16 17:14:00,stay,four_seat,20s,F,119,dine-in
269,2025-04-16 18:14:00,exit,four_seat,20s,F,119,dine-in
270,2025-04-16 15:11:00,enter,four_seat,20s,M,NULL,dine-in
270,2025-04-16 16:00:00,stay,four_seat,20s,M,99,dine-in
270,2025-04-16 16:50:00,exit,four_seat,20s,M,99,dine-in
271,2025-04-16 20:40:00,enter,two_seat,20s,M,NULL,dine-in
271,2025-04-16 20:40:00,wait,two_seat,20s,M,NULL,dine-in
272,2025-04-16 10:22:00,enter,NULL,20s,F,3,takeout
272,2025-04-16 10:25:00,exit,NULL,20s,F,3,takeout
273,2025-04-16 12:47:00,enter,four_seat,30s,M,NULL,dine-in
273,2025-04-16 12:59:00,stay,four_seat,30s,M,24,dine-in
273,2025-04-16 13:11:00,exit,four_seat,30s,M,24,dine-in
274,2025-04-16 21:33:00,enter,NULL,30s,M,5,takeout
274,2025-04-16 21:38:00,exit,NULL,30s,M,5,takeout
275,2025-04-16 11:55:00,enter,two_seat,40s,M,NULL,dine-in
275,2025-04-16 11:55:00,wait,two_seat,40s,M,NULL,dine-in
276,2025-04-16 18:14:00,enter,two_seat,teen,F,NULL,dine-in
276,2025-04-16 18:14:00,wait,two_seat,teen,F,NULL,dine-in
277,2025-04-16 14:37:00,enter,four_seat,30s,M,NULL,dine-in
277,2025-04-16 15:02:00,stay,four_seat,30s,M,51,dine-in
277,2025-04-16 15:28:00,exit,four_seat,30s,M,51,dine-in
278,2025-04-16 09:17:00,enter,four_seat,40s,M,NULL,dine-in
278,2025-04-16 09:17:00,wait,four_seat,40s,M,NULL,dine-in
279,2025-04-16 09:19:00,enter,two_seat,teen,F,NULL,dine-in
279,2025-04-16 09:19:00,wait,two_seat,teen,F,NULL,dine-in
280,2025-04-16 11:24:00,enter,NULL,teen,F,8,takeout
280,2025-04-16 11:32:00,exit,NULL,teen,F,8,takeout
281,2025-04-16 11:05:00,enter,four_seat,30s,F,NULL,dine-in
281,2025-04-16 11:57:00,stay,four_seat,30s,F,105,dine-in
281,2025-04-16 12:50:00,exit,four_seat,30s,F,105,dine-in
282,2025-04-16 17:05:00,enter,two_seat,50s,M,NULL,dine-in
282,2025-04-16 17:50:00,stay,two_seat,50s,M,91,dine-in
282,2025-04-16 18:36:00,exit,two_seat,50s,M,91,dine-in
283,2025-04-16 14:10:00,enter,four_seat,teen,F,NULL,dine-in
283,2025-04-16 14:18:00,stay,four_seat,teen,F,17,dine-in
283,2025-04-16 14:27:00,exit,four_seat,teen,F,17,dine-in
284,2025-04-16 14:27:00,enter,four_seat,50s,M,NULL,dine-in
284,2025-04-16 14:27:00,wait,four_seat,50s,M,NULL,dine-in
285,2025-04-16 16:04:00,enter,four_seat,teen,M,NULL,dine-in
285,2025-04-16 16:20:00,stay,four_seat,teen,M,32,dine-in
285,2025-04-16 16:36:00,exit,four_seat,teen,M,32,dine-in
286,2025-04-16 13:20:00,enter,four_seat,30s,M,NULL,dine-in
286,2025-04-16 13:35:00,stay,four_seat,30s,M,31,dine-in
286,2025-04-16 13:51:00,exit,four_seat,30s,M,31,dine-in
287,2025-04-16 11:53:00,enter,NULL,teen,M,5,takeout
287,2025-04-16 11:58:00,exit,NULL,teen,M,5,takeout
288,2025-04-16 15:08:00,enter,two_seat,20s,F,NULL,dine-in
288,2025-04-16 16:06:00,stay,two_seat,20s,F,117,dine-in
288,2025-04-16 17:05:00,exit,two_seat,20s,F,117,dine-in
289,2025-04-16 13:21:00,enter,four_seat,30s,M,NULL,dine-in
289,2025-04-16 13:21:00,wait,four_seat,30s,M,NULL,dine-in
290,2025-04-16 17:53:00,enter,four_seat,30s,M,NULL,dine-in
290,2025-04-16 18:46:00,stay,four_seat,30s,M,107,dine-in
290,2025-04-16 19:40:00,exit,four_seat,30s,M,107,dine-in
291,2025-04-16 14:41:00,enter,four_seat,30s,F,NULL,dine-in
291,2025-04-16 14:41:00,wait,four_seat,30s,F,NULL,dine-in
292,2025-04-16 20:23:00,enter,four_seat,20s,F,NULL,dine-in
292,2025-04-16 21:01:00,stay,four_seat,20s,F,77,dine-in
292,2025-04-16 21:40:00,exit,four_seat,20s,F,77,dine-in
293,2025-04-16 15:06:00,enter,two_seat,50s,M,NULL,dine-in
293,2025-04-16 15:46:00,stay,two_seat,50s,M,81,dine-in
293,2025-04-16 16:27:00,exit,two_seat,50s,M,81,dine-in
294,2025-04-16 13:30:00,enter,two_seat,30s,F,NULL,dine-in
294,2025-04-16 14:02:00,stay,two_seat,30s,F,65,dine-in
294,2025-04-16 14:35:00,exit,two_seat,30s,F,65,dine-in
295,2025-04-16 15:01:00,enter,two_seat,30s,M,NULL,dine-in
295,2025-04-16 15:01:00,wait,two_seat,30s,M,NULL,dine-in
296,2025-04-16 09:46:00,enter,four_seat,50s,F,NULL,dine-in
296,2025-04-16 09:46:00,wait,four_seat,50s,F,NULL,dine-in
297,2025-04-16 14:05:00,enter,two_seat,50s,M,NULL,dine-in
297,2025-04-16 14:05:00,wait,two_seat,50s,M,NULL,dine-in
298,2025-04-16 12:19:00,enter,two_seat,50s,F,NULL,dine-in
298,2025-04-16 12:59:00,stay,two_seat,50s,F,80,dine-in
298,2025-04-16 13:39:00,exit,two_seat,50s,F,80,dine-in
299,2025-04-16 15:00:00,enter,two_seat,teen,M,NULL,dine-in
299,2025-04-16 15:18:00,stay,two_seat,teen,M,36,dine-in
299,2025-04-16 15:36:00,exit,two_seat,teen,M,36,dine-in
300,2025-04-16 12:44:00,enter,NULL,20s,F,6,takeout
300,2025-04-16 12:50:00,exit,NULL,20s,F,6,takeout
301,2025-04-16 16:30:00,enter,two_seat,20s,M,NULL,dine-in
301,2025-04-16 16:37:00,stay,two_seat,20s,M,15,dine-in
301,2025-04-16 16:45:00,exit,two_seat,20s,M,15,dine-in
302,2025-04-16 10:41:00,enter,NULL,20s,F,4,takeout
302,2025-04-16 10:45:00,exit,NULL,20s,F,4,takeout
303,2025-04-16 15:23:00,enter,two_seat,teen,M,NULL,dine-in
303,2025-04-16 15:23:00,wait,two_seat,teen,M,NULL,dine-in
304,2025-04-16 12:19:00,enter,four_seat,20s,F,NULL,dine-in
304,2025-04-16 12:28:00,stay,four_seat,20s,F,18,dine-in
304,2025-04-16 12:37:00,exit,four_seat,20s,F,18,dine-in
305,2025-04-16 12:39:00,enter,four_seat,40s,F,NULL,dine-in
305,2025-04-16 13:03:00,stay,four_seat,40s,F,49,dine-in
305,2025-04-16 13:28:00,exit,four_seat,40s,F,49,dine-in
306,2025-04-16 11:24:00,enter,two_seat,teen,M,NULL,dine-in
306,2025-04-16 12:14:00,stay,two_seat,teen,M,100,dine-in
306,2025-04-16 13:04:00,exit,two_seat,teen,M,100,dine-in
307,2025-04-16 12:20:00,enter,two_seat,60+,F,NULL,dine-in
307,2025-04-16 12:20:00,wait,two_seat,60+,F,NULL,dine-in
308,2025-04-16 13:23:00,enter,NULL,20s,M,2,takeout
308,2025-04-16 13:25:00,exit,NULL,20s,M,2,takeout
309,2025-04-16 16:18:00,enter,NULL,teen,F,2,takeout
309,2025-04-16 16:20:00,exit,NULL,teen,F,2,takeout
310,2025-04-16 15:24:00,enter,four_seat,30s,F,NULL,dine-in
310,2025-04-16 15:48:00,stay,four_seat,30s,F,48,dine-in
310,2025-04-16 16:12:00,exit,four_seat,30s,F,48,dine-in
311,2025-04-16 17:08:00,enter,four_seat,20s,F,NULL,dine-in
311,2025-04-16 17:08:00,wait,four_seat,20s,F,NULL,dine-in
312,2025-04-16 12:07:00,enter,two_seat,40s,F,NULL,dine-in
312,2025-04-16 12:07:00,wait,two_seat,40s,F,NULL,dine-in
313,2025-04-16 15:38:00,enter,four_seat,30s,F,NULL,dine-in
313,2025-04-16 16:36:00,stay,four_seat,30s,F,116,dine-in
313,2025-04-16 17:34:00,exit,four_seat,30s,F,116,dine-in
314,2025-04-16 14:16:00,enter,two_seat,50s,M,NULL,dine-in
314,2025-04-16 14:38:00,stay,two_seat,50s,M,44,dine-in
314,2025-04-16 15:00:00,exit,two_seat,50s,M,44,dine-in
315,2025-04-16 13:08:00,enter,four_seat,50s,M,NULL,dine-in
315,2025-04-16 13:08:00,wait,four_seat,50s,M,NULL,dine-in
316,2025-04-16 17:02:00,enter,four_seat,20s,M,NULL,dine-in
316,2025-04-16 17:33:00,stay,four_seat,20s,M,62,dine-in
